Time Stamp (ms), Accel Low X, Accel Low Y, Accel Low Z, Accel Med X, Accel Med Y, Accel Med Z, Accel High Z, Temp (deg C), Pres (Pa), Geiger (counts), Humidity, Gyro X, Gyro Y, Gyro Z
302413,4,214,346,269,313,342,528,35,1712,0,496,-53,576,27686
302444,19,179,357,289,306,344,526,35,1712,0,495,319,315,27692
302475,37,78,352,293,287,343,526,35,1712,0,496,324,-165,27699
302509,4,6,333,275,272,339,530,35,1712,0,496,-53,-410,27698
302539,4,44,324,257,281,338,530,35,1712,0,496,-536,-60,27694
302571,4,160,334,256,303,340,529,35,1712,1,495,-444,420,27684
302602,4,212,350,274,312,343,527,35,1712,1,498,-17,591,27678
302632,29,160,359,291,302,344,527,35,1712,0,496,356,294,27685
302663,20,52,348,289,281,342,526,35,1712,0,498,327,-336,27691
302695,4,7,330,272,273,339,529,35,1712,0,496,-243,-417,27690
302729,4,72,325,255,286,338,529,35,1712,0,498,-567,-38,27686
302759,4,172,336,259,305,340,530,35,1712,0,498,-446,450,27678
302790,4,207,354,278,311,344,527,35,1712,1,497,7,542,27677
302821,32,138,358,292,298,344,526,35,1712,0,496,416,107,27682
302852,8,37,345,287,279,341,527,35,1712,0,498,222,-354,27685
302882,4,15,328,268,275,339,528,35,1712,0,498,-263,-421,27684
302916,4,91,324,255,290,338,530,35,1712,1,497,-585,-27,27675
303075,4,29,325,261,278,338,530,35,1712,0,495,-422,-327,27677
303151,4,206,352,276,311,343,527,35,1712,0,495,23,613,27659
303181,31,141,360,291,299,344,526,35,1712,0,496,393,266,27668
303212,10,40,349,287,280,342,527,35,1712,1,495,326,-252,27674
303243,4,13,331,269,275,339,528,35,1712,0,496,-114,-466,27674
303273,4,78,323,255,287,338,531,35,1712,1,496,-530,-182,27669
303307,4,185,335,261,307,340,530,35,1712,1,498,-442,479,27653
303338,4,202,353,281,310,343,526,35,1712,1,498,27,608,27654
303369,39,123,361,293,295,344,526,35,1712,1,497,394,256,27661
303399,6,31,349,285,277,342,526,35,1712,0,535,336,-248,27669
303430,4,15,329,265,275,338,530,35,1712,1,498,-111,-410,27668
303461,4,98,323,254,292,338,529,35,1712,0,498,-574,0,27656
303492,4,196,336,263,310,340,529,35,1712,0,495,-428,479,27645
303525,5,199,355,285,309,343,526,35,1712,1,496,31,594,27646
303556,46,100,359,294,291,344,526,35,1712,0,495,387,243,27659
303587,5,10,344,282,273,341,527,35,1712,0,498,185,-367,27664
303618,4,20,328,260,276,338,530,35,1712,0,498,-280,-387,27664
303648,4,122,324,252,296,338,531,35,1712,0,495,-564,21,27651
303679,4,210,336,266,312,341,528,35,1712,0,496,-412,479,27638
303710,10,198,354,288,309,343,527,35,1712,0,476,45,574,27638
303744,48,82,358,294,288,344,527,35,1712,1,495,397,47,27647
303774,5,6,342,279,272,341,528,35,1712,1,498,164,-360,27654
303806,4,23,325,257,277,338,530,35,1712,0,498,-296,-359,27655
303837,4,143,324,251,300,338,531,35,1712,0,494,-553,48,27641
303867,4,225,337,269,315,341,527,35,1712,0,496,-372,484,27627
303898,33,189,355,292,307,344,527,35,1712,0,498,198,455,27633
303932,49,58,356,295,282,343,527,35,1712,0,496,370,10,27641
303962,4,5,337,275,269,340,527,35,1712,0,516,117,-363,27646
303992,4,31,322,253,279,337,530,35,1712,0,496,-320,-320,27643
304023,4,166,325,252,304,338,530,35,1712,0,496,-531,248,27628
304056,4,240,341,274,318,341,528,35,1712,0,497,-190,546,27620
304087,54,178,356,296,305,344,525,35,1712,1,498,216,407,27625
304116,53,36,351,296,279,342,527,35,1712,1,498,330,-38,27632
304150,4,5,334,270,267,339,529,35,1712,0,498,-75,-383,27639
304181,4,62,324,249,283,338,529,35,1712,0,496,-442,-150,27634
304211,4,192,328,253,309,339,531,35,1712,0,498,-464,298,27618
304242,4,247,343,277,319,342,528,35,1712,0,498,-128,538,27609
304273,70,168,356,299,303,343,526,35,1712,0,495,242,344,27615
304303,50,23,349,295,276,342,527,35,1712,0,495,300,-95,27622
304333,4,4,332,269,266,339,527,35,1712,0,495,-9,-362,27628
304367,5,80,324,246,285,338,530,35,1712,2,496,-466,-83,27620
304398,4,211,331,254,312,339,529,35,1712,1,498,-414,353,27607
304429,4,251,347,281,319,342,529,35,1712,1,493,-59,528,27600
304459,82,146,353,302,299,343,526,35,1712,0,496,275,279,27607
304490,41,12,345,293,273,341,527,35,1712,1,495,169,-272,27607
304521,4,4,330,266,267,338,531,35,1712,0,498,-216,-346,27613
304555,5,106,325,246,289,338,530,35,1712,0,496,-491,-12,27606
304585,4,220,334,256,314,340,529,35,1712,0,495,-372,412,27592
304616,6,247,350,285,318,342,528,35,1712,0,498,7,457,27592
304646,85,127,353,302,296,343,526,35,1712,0,496,329,62,27596
304677,29,7,341,290,270,341,528,35,1712,1,498,116,-322,27598
304707,4,4,324,262,268,338,528,35,1712,0,498,-282,-330,27600
304738,5,109,325,246,290,338,530,35,1712,0,498,-515,54,27591
304772,4,232,337,260,317,340,529,35,1712,1,495,-198,538,27578
304802,19,233,352,288,316,343,526,35,1712,0,498,195,432,27580
304833,84,113,353,301,293,343,526,35,1712,0,497,347,2,27584
304864,13,6,338,287,269,340,528,35,1712,0,496,77,-369,27587
304894,4,5,326,259,271,338,531,35,1712,1,496,-337,-318,27584
304925,5,123,326,247,294,338,530,35,1712,0,497,-537,105,27576
304957,4,238,341,263,317,341,528,35,1712,0,496,-162,571,27568
304991,33,217,356,292,313,343,525,35,1712,0,498,244,417,27569
305021,72,86,351,299,288,343,525,35,1712,1,498,364,-46,27574
305052,6,5,334,282,269,340,529,35,1712,0,497,57,-429,27577
305083,4,11,324,256,274,338,529,35,1712,0,496,-488,-183,27573
305114,4,148,328,249,300,339,530,35,1712,0,496,-509,306,27565
305144,4,237,343,267,317,341,527,35,1712,2,528,-144,593,27553
305175,33,208,357,292,311,344,526,35,1712,0,498,279,413,27557
305209,59,65,350,297,284,342,526,35,1712,2,496,295,-234,27565
305240,5,5,332,278,269,339,529,35,1712,1,498,-115,-444,27564
305270,4,24,321,255,277,337,528,35,1712,0,495,-507,-178,27564
305301,4,157,328,252,303,339,529,35,1712,1,498,-521,321,27553
305332,4,237,347,272,317,342,527,35,1712,1,498,-142,605,27543
305362,45,185,357,294,306,344,526,35,1712,0,498,297,417,27551
305396,50,43,348,295,280,342,526,35,1712,0,495,309,-242,27554
305427,4,5,331,273,270,339,530,35,1712,0,498,-110,-452,27555
305458,4,51,323,252,283,338,531,35,1712,0,498,-508,-180,27552
305488,4,178,329,254,307,339,530,35,1712,0,498,-527,326,27535
305518,4,237,347,276,317,342,528,35,1712,0,496,-144,603,27535
305549,56,164,358,296,303,344,527,35,1712,0,498,376,265,27541
305580,43,36,349,293,279,342,527,35,1712,1,498,330,-235,27545
305613,4,5,329,267,270,339,529,35,1712,2,497,-97,-452,27549
305644,4,70,320,251,286,337,531,35,1712,2,497,-497,-26,27537
305675,4,197,331,257,310,339,530,35,1712,0,496,-443,462,27521
305705,4,235,349,280,316,342,526,35,1712,0,496,8,603,27524
305735,67,147,358,298,299,344,527,35,1712,1,498,371,270,27531
305766,29,22,349,291,276,342,527,35,1712,1,498,332,-225,27536
305797,4,5,330,267,270,339,529,35,1712,0,496,-86,-450,27540
305830,4,94,321,249,289,337,530,35,1712,0,495,-558,-26,27524
305862,4,218,331,260,314,340,529,35,1712,0,496,-444,451,27509
305893,8,234,351,286,316,343,527,35,1712,0,495,-4,593,27511
305924,79,118,356,301,294,343,526,35,1712,1,496,353,268,27515
305954,19,7,345,289,270,341,527,35,1712,0,495,316,-222,27527
305985,4,5,325,260,269,338,530,35,1712,0,495,-84,-390,27525
306018,5,131,321,247,295,337,531,35,1712,0,495,-537,-14,27514
306049,4,243,333,262,319,339,528,35,1712,1,498,-430,445,27501
306079,30,233,350,291,316,343,526,35,1712,1,497,0,575,27497
306110,91,107,358,303,292,344,527,35,1712,0,495,336,79,27506
306141,12,5,343,286,267,341,527,35,1712,0,495,179,-336,27513
306171,4,5,325,255,270,338,529,35,1712,0,496,-246,-365,27514
306202,5,143,323,244,297,337,530,35,1712,0,497,-521,10,27500
306236,4,262,333,265,321,339,528,35,1712,1,497,-382,458,27485
306267,54,234,351,296,316,343,527,35,1712,1,494,159,472,27485
306297,103,76,354,305,285,343,525,35,1712,0,495,332,41,27492
306328,8,4,339,283,263,341,529,35,1712,0,498,140,-338,27500
306359,4,5,323,251,269,338,530,35,1712,0,498,-274,-325,27498
306390,5,178,325,242,303,338,530,35,1712,0,498,-497,61,27488
306420,4,271,332,266,324,340,530,35,1712,0,498,-333,468,27468
306453,83,227,351,301,314,343,527,35,1712,1,495,175,419,27465
306485,105,44,350,305,280,343,526,35,1712,0,497,312,-9,27474
306514,6,4,336,280,261,340,529,35,1712,0,496,92,-342,27481
306545,5,21,322,247,272,338,530,35,1712,0,498,-323,-284,27484
306576,5,189,323,242,305,337,531,35,1712,0,496,-474,265,27466
306607,4,293,337,270,328,341,529,35,1712,0,496,-141,534,27452
306637,90,228,350,303,314,343,526,35,1712,1,498,202,362,27450
306671,105,31,349,306,277,342,528,35,1712,0,495,297,-64,27456
306702,5,4,332,275,258,339,529,35,1712,0,498,28,-352,27462
306733,5,37,323,245,275,337,530,35,1712,0,498,-427,-109,27459
306764,5,218,327,244,312,338,529,35,1712,0,495,-417,326,27442
306795,4,296,340,276,327,341,530,35,1712,0,496,-81,536,27431
306826,104,200,351,306,309,343,527,35,1712,2,495,241,311,27433
306860,91,11,342,303,271,341,527,35,1712,0,496,187,-252,27435
306890,4,4,329,269,260,339,529,35,1712,3,498,-170,-367,27442
306921,5,67,322,242,280,337,530,35,1712,0,496,-460,-56,27438
306952,5,233,331,247,315,339,530,35,1712,0,498,-392,382,27421
306982,4,287,341,279,326,341,528,35,1712,0,495,-31,543,27412
307013,115,184,353,308,306,343,527,35,1712,0,495,276,124,27415
307044,87,11,342,302,271,341,528,35,1712,1,495,166,-299,27414
307078,4,4,326,266,261,338,530,35,1712,0,496,-217,-373,27423
307108,5,95,326,240,285,337,531,35,1712,1,495,-494,-22,27415
307139,4,235,328,250,316,338,527,35,1712,1,498,-380,426,27398
307170,5,283,348,283,326,342,526,35,1712,0,498,147,505,27393
307201,121,160,352,308,301,343,526,35,1712,0,498,351,93,27396
307231,66,7,341,298,270,340,528,35,1712,0,496,158,-329,27396
307261,4,4,325,266,262,338,530,35,1712,0,496,-244,-382,27400
307295,5,110,324,242,288,337,532,35,1712,0,495,-519,149,27387
307325,4,235,333,254,318,340,529,35,1712,0,496,-272,535,27375
307356,13,275,350,287,323,343,527,35,1712,0,495,160,512,27372
307387,112,137,351,307,298,342,526,35,1712,0,495,364,88,27379
307418,47,6,341,294,269,341,528,35,1712,0,495,169,-339,27380
307447,4,4,320,262,264,337,531,35,1712,2,498,-246,-392,27381
307481,5,119,322,244,292,337,530,35,1712,1,498,-544,144,27367
307512,4,248,333,259,320,340,529,35,1712,0,498,-283,542,27358
307543,28,258,350,290,320,342,528,35,1712,1,498,145,522,27356
307573,104,121,354,305,295,343,526,35,1712,2,497,371,106,27360
307603,32,5,340,291,268,340,529,35,1712,0,495,196,-328,27362
307634,4,4,324,259,268,338,530,35,1712,0,495,-227,-405,27363
307664,5,121,321,245,293,337,530,35,1712,1,498,-543,118,27350
307699,4,263,335,264,321,340,529,35,1712,0,501,-309,530,27337
307730,43,235,349,294,316,342,527,35,1712,0,496,104,533,27337
307761,106,96,352,306,289,343,526,35,1712,0,498,369,-31,27344
307791,12,5,338,286,265,340,529,35,1712,1,496,97,-389,27349
307822,4,5,323,255,270,337,530,35,1712,2,498,-325,-329,27349
307853,5,163,323,243,301,337,530,35,1712,0,496,-530,89,27335
307884,4,266,331,264,322,339,528,35,1712,0,496,-342,503,27320
307917,73,238,352,300,316,343,527,35,1712,1,497,203,451,27317
307948,110,62,351,306,283,342,527,35,1712,1,498,348,3,27321
307979,8,4,338,284,263,340,529,35,1712,0,496,132,-364,27332
308009,4,9,320,249,270,337,530,35,1712,0,496,-305,-340,27332
308040,5,186,323,242,304,337,531,35,1712,2,497,-511,67,27317
308071,4,286,332,267,327,340,530,35,1712,0,496,-367,473,27297
308104,97,226,349,303,314,342,527,35,1712,0,497,163,445,27295
308134,119,42,352,308,279,342,528,35,1712,0,497,347,24,27304
308165,6,4,336,280,259,340,528,35,1712,1,497,137,-342,27313
308196,5,27,322,246,272,337,531,35,1712,0,496,-286,-328,27308
308227,5,203,321,241,308,337,531,35,1712,0,477,-484,214,27289
308257,4,311,332,272,331,340,529,35,1712,1,498,-218,526,27273
308288,113,235,348,307,315,342,526,35,1712,0,498,150,422,27272
308322,127,20,349,309,274,342,527,35,1712,1,496,330,20,27280
308353,6,4,332,274,254,339,530,35,1712,3,499,114,-373,27288
308383,5,36,322,241,273,337,532,35,1712,0,497,-366,-196,27286
308414,5,230,322,239,314,337,529,35,1712,0,497,-442,232,27263
308445,4,334,335,274,335,340,528,35,1712,1,499,-190,512,27247
308475,130,231,348,310,315,342,528,35,1712,0,498,150,386,27246
308506,148,18,347,313,273,342,528,35,1712,2,496,294,-9,27250
308540,5,4,327,271,253,339,530,35,1712,0,497,-35,-352,27260
308572,5,65,320,235,277,336,529,35,1712,1,498,-380,-157,27260
308602,5,260,324,240,319,337,529,35,1712,0,496,-406,268,27237
308633,4,333,333,280,335,340,527,35,1712,0,499,-150,503,27219
308664,163,210,348,316,311,342,527,35,1713,0,497,170,223,27219
308695,133,8,342,310,269,341,527,35,1712,0,497,204,-178,27222
308728,5,4,323,266,251,336,529,35,1713,0,499,-87,-346,27232
308759,6,92,323,233,281,337,530,35,1713,1,499,-401,-112,27219
308790,5,264,324,242,320,337,529,35,1712,0,496,-381,405,27201
308820,6,339,337,284,336,340,529,35,1713,0,499,35,490,27190
308851,169,198,348,317,309,342,527,35,1713,0,499,266,181,27188
308882,125,7,341,308,268,341,528,35,1713,0,497,181,-218,27190
308913,5,4,330,269,253,338,530,35,1713,0,497,-132,-351,27201
308945,6,104,323,233,284,336,531,35,1713,0,496,-462,63,27189
308976,5,266,325,244,322,338,529,35,1713,1,496,-315,433,27172
309007,13,338,341,286,336,341,527,35,1713,0,497,66,494,27162
309038,167,187,347,317,307,342,526,35,1713,0,477,290,159,27163
309068,113,6,341,307,267,341,527,35,1713,1,499,175,-248,27160
309099,5,4,327,267,254,336,530,35,1713,0,499,-163,-371,27171
309130,5,91,324,235,282,337,531,35,1713,0,493,-448,69,27162
309163,5,260,324,247,321,338,529,35,1713,0,499,-326,445,27141
309193,19,328,344,288,334,341,528,35,1713,0,497,65,503,27131
309224,156,175,348,314,304,342,526,35,1713,1,499,307,173,27136
309255,99,6,339,304,268,340,529,35,1713,0,497,197,-245,27136
309285,4,4,319,266,256,336,529,35,1713,0,497,-163,-314,27141
309315,5,99,324,237,284,337,531,35,1713,0,496,-491,39,27133
309346,5,250,323,247,319,338,529,35,1713,0,496,-361,432,27112
309380,25,318,344,289,331,341,527,35,1713,0,499,31,523,27108
309410,149,162,348,313,302,342,527,35,1713,1,499,305,215,27109
309441,86,6,340,302,267,340,528,35,1713,0,497,138,-314,27111
309472,4,4,318,263,258,337,529,35,1713,1,497,-217,-338,27114
309504,5,113,319,239,288,336,530,35,1713,0,496,-489,-15,27106
309534,4,261,324,253,323,338,530,35,1713,0,499,-404,392,27088
309568,44,293,341,293,326,341,526,35,1713,0,496,76,482,27082
309599,146,140,350,313,298,342,526,35,1713,0,498,314,130,27084
309629,67,5,339,297,263,340,528,35,1713,0,499,190,-269,27086
309660,4,4,324,259,260,337,531,35,1713,0,499,-152,-355,27091
309691,5,121,319,239,291,336,531,35,1713,0,499,-460,-79,27075
309722,4,287,325,255,327,338,529,35,1713,1,499,-444,453,27061
309752,46,304,340,293,328,341,528,35,1713,0,498,7,501,27054
309786,160,125,349,316,295,342,527,35,1713,0,497,292,198,27051
309817,55,4,337,295,259,340,526,35,1713,1,496,228,-215,27059
309848,4,4,323,256,262,338,531,35,1713,0,496,-91,-327,27067
309878,5,145,320,234,295,336,531,35,1713,0,496,-453,13,27050
309909,4,305,323,256,330,338,528,35,1713,0,499,-375,401,27030
309940,59,308,338,297,330,340,528,35,1713,1,497,-57,502,27023
309970,180,134,348,319,296,342,527,35,1713,0,499,255,242,27023
310004,58,4,335,296,256,340,530,35,1713,0,499,177,-259,27035
310034,4,5,321,251,258,337,530,35,1713,0,496,-168,-323,27035
310065,6,167,320,231,297,336,532,35,1713,1,498,-426,-27,27021
310095,4,321,320,255,333,337,529,35,1713,1,496,-375,360,27000
310126,79,330,337,301,334,340,528,35,1713,0,496,-84,484,26990
310157,202,126,347,324,295,342,528,35,1713,0,496,215,257,26992
310191,65,4,337,297,254,340,528,35,1713,0,497,173,-229,27001
310221,5,6,320,249,256,337,530,35,1713,0,499,-144,-299,27004
310252,6,173,320,228,299,336,531,35,1713,0,499,-411,-32,26990
310283,4,335,318,254,337,337,529,35,1713,1,496,-350,340,26968
310313,99,352,338,304,338,340,527,35,1713,0,498,-88,420,26951
310344,218,123,346,326,294,341,527,35,1713,0,496,203,105,26951
310375,90,4,332,302,250,339,529,35,1713,0,496,115,-232,26955
310412,5,9,319,241,258,336,530,35,1713,1,498,-242,-209,26968
310443,6,202,319,227,305,336,531,35,1713,1,498,-386,119,26940
310473,4,378,325,259,344,338,528,35,1713,1,498,-228,428,26923
310504,128,333,336,309,334,340,528,35,1713,1,496,43,398,26906
310535,234,80,342,330,286,341,528,35,1713,0,499,186,77,26905
310565,76,4,333,299,250,339,529,35,1713,0,499,70,-282,26920
310596,5,6,320,246,252,336,530,35,1713,0,479,-267,-193,26924
310630,6,200,320,227,304,336,531,35,1713,0,495,-367,145,26900
310660,4,377,327,257,344,338,530,35,1713,1,499,-203,432,26882
310690,120,338,336,308,335,340,528,35,1713,1,498,85,397,26870
310721,231,98,341,330,289,341,529,35,1713,0,499,202,-51,26864
310752,85,4,331,301,252,339,528,35,1713,0,499,16,-284,26872
310782,4,5,321,250,253,337,532,35,1713,0,499,-289,-198,26877
310815,6,186,321,229,302,336,530,35,1713,0,496,-389,145,26859
310846,4,360,327,255,342,339,527,35,1713,0,498,-222,427,26834
310877,108,342,336,305,335,340,526,35,1713,0,497,84,316,26830
310907,213,118,342,326,293,341,528,35,1713,0,499,206,-43,26823
310938,87,4,326,301,252,339,529,35,1713,0,497,2,-307,26829
310969,4,4,318,253,253,337,531,35,1713,0,498,-267,-226,26831
311000,6,152,320,227,293,336,531,35,1713,0,498,-432,102,26825
311032,4,335,322,255,337,338,528,35,1713,0,497,-143,479,26795
311063,97,346,339,304,336,340,527,35,1713,0,499,126,366,26785
311094,202,129,344,324,295,341,527,35,1713,0,497,219,13,26785
311124,90,4,326,302,253,338,530,35,1713,0,497,44,-289,26787
311155,4,4,320,255,255,337,531,35,1713,1,498,-227,-261,26797
311186,6,144,320,229,292,336,530,35,1713,0,497,-404,38,26774
311217,4,315,320,253,331,337,529,35,1713,0,497,-308,442,26757
311250,91,340,339,303,335,340,527,35,1713,0,500,84,422,26750
311281,198,132,343,322,296,341,528,35,1713,0,499,231,105,26746
311313,80,4,327,300,255,339,529,35,1713,0,498,138,-278,26756
311345,4,4,318,254,257,337,530,35,1713,1,496,-227,-240,26752
311374,6,157,319,231,296,336,530,35,1713,1,497,-409,59,26741
311405,4,314,317,255,332,337,530,35,1713,1,497,-309,376,26721
311439,100,335,337,304,334,340,527,35,1713,0,500,-27,390,26710
311470,200,124,343,323,295,341,526,35,1713,0,498,221,85,26708
311500,87,4,329,302,254,339,528,35,1713,0,500,125,-229,26714
311531,4,4,321,255,254,337,531,35,1713,0,487,-136,-285,26722
311562,6,150,318,228,293,335,532,35,1713,1,498,-392,-52,26708
311592,4,325,315,252,334,336,530,35,1713,0,497,-360,296,26687
311623,75,368,335,300,342,340,529,35,1713,1,500,-139,443,26669
311657,218,135,344,327,296,341,527,35,1713,0,500,176,179,26663
311688,109,4,332,305,252,339,528,35,1713,0,500,156,-159,26672
311718,4,4,323,255,250,337,531,35,1713,0,497,-48,-281,26685
311749,6,145,318,224,290,335,531,35,1713,0,500,-305,-113,26660
311780,5,335,313,247,336,335,532,35,1713,0,496,-367,319,26637
311811,71,400,330,299,348,339,527,35,1713,0,498,-87,440,26618
311841,255,189,339,333,306,341,527,35,1713,0,500,135,243,26614
311875,140,4,333,311,250,340,529,35,1713,1,498,188,-76,26628
311905,4,4,322,257,244,337,531,35,1713,0,498,-3,-256,26634
311936,6,130,318,220,286,335,532,35,1713,0,487,-303,-51,26615
311966,5,340,313,240,337,335,531,35,1713,0,500,-331,257,26591
311997,53,432,326,295,353,338,528,35,1713,1,500,-125,411,26563
312028,282,217,336,337,312,340,527,35,1713,0,500,99,268,26560
312061,189,4,336,319,253,340,528,35,1713,1,498,102,-142,26566
312092,5,4,326,260,238,337,531,35,1713,0,500,-75,-237,26578
312123,6,99,320,218,277,335,532,35,1713,0,498,-276,-58,26572
312154,5,334,315,234,336,335,531,35,1713,0,498,-295,227,26541
312184,31,455,325,289,358,338,528,35,1713,0,500,-139,377,26512
312216,287,241,336,339,316,340,527,35,1713,2,500,112,162,26498
312248,237,5,335,329,258,339,530,35,1713,1,497,110,-114,26499
312281,6,4,325,264,236,337,533,35,1713,1,497,-64,-225,26517
312311,6,79,319,218,273,335,531,35,1713,0,500,-262,-54,26507
312342,6,318,316,231,334,335,530,35,1713,0,500,-287,317,26476
312373,20,460,323,286,359,338,529,35,1713,0,498,-22,382,26451
312403,267,288,335,335,325,340,526,35,1713,0,497,110,177,26438
312434,255,9,333,333,265,339,529,35,1713,0,500,77,-118,26434
312464,18,5,325,281,234,337,532,35,1713,0,492,-82,-243,26449
312498,6,49,321,225,266,335,532,35,1713,0,498,-269,7,26449
312528,6,288,320,222,324,335,530,35,1713,0,500,-267,281,26421
312559,4,438,318,275,354,337,531,35,1713,0,498,-85,376,26390
312589,232,323,333,330,333,340,528,35,1713,1,497,113,213,26381
312620,278,29,337,337,276,339,529,35,1713,0,497,140,-68,26373
312650,39,4,329,290,240,338,531,35,1713,3,498,-26,-237,26395
312684,5,13,317,233,260,336,531,35,1713,0,499,-269,-59,26394
312715,6,250,319,225,316,336,530,35,1713,0,501,-272,233,26365
